Nombre,Número de reseñas,Número de fotos,Puntuación,Fecha,Comentario,Comida,Servicio,Ambiente,Platos recomendados
Marcelo Barria,,,4,hace una semana,Un poco de demora en la entrega del pedido...muy buena atención de gaby y milagros,4,5,5,
Celina Cardozo,,,5,hace una semana,Elijo creer que se les rompió el sistema de extracción. Nos sentamos en el primer piso. No se si lavar la ropa o tirarla directamente. Ya cuando llegamos se notaba la neblina en el salon. El servicio no solo se trata de la piza que venden que por cierto es muy buena. De todas formas no volvería..,5,5,2,
Alejandra Beauvais,,,5,hace una semana,Gracias Fede y Claudia!,5,2,5,
Alicia Cecilia Paganini,,,5,hace una semana,Antonela y morales muy buena atención.,5,5,5,
Demian Gz,,,5,hace una semana,Muy deliciosa la pizza y la atención de Daniel fue muy amable,5,5,5,
Gonzalo Arévalo,,,5,hace una semana,Muy buena atención de nadia y Daniel pacheco,2,5,5,
Ian Jorge,,,5,fecha de edición: hace una semana,Excelente todo. Gonzalo y Antonela un lujo. Hasta la próxima.,5,5,4,
Selena Jorge,,,5,hace una semana,"Excelente el mozo Daniel. Muy amable y atento. Muy recomendables las pizzas, vale la pena",5,4,5,
Lucas Aguirre,,,5,hace una semana,Excelente la pizza! Muy buena la atención de Franco y Nadia!!!,5,5,5,
Carmen Valdovino,,,5,hace una semana,Gonzalo y Antonella,5,5,5,
viviana noemi scromeda,,,5,hace una semana,Excelente atención de Sebastián y las chicas Ivana y Trinidad unas genias🫶🏻,4,5,4,
Sandra Martinez,,,5,hace una semana,"Muy rico todo, excelente atención de Ivana, Trinidad y Sebastián",5,5,5,
Virginia Caballero,,,5,hace una semana,antonella y Nico de Lima,5,5,5,
Rodrigo Guzman,,,4,hace una semana,"Excelente atención, Gracias Ivana, trinidad y sebastian🩶",5,5,3,
Pilar Oliva,,,5,hace una semana,"⭐️⭐️⭐️⭐️⭐️
La mejor experiencia pizzera de mi vida.

Entramos a este templo del sabor y desde el primer segundo supe que algo extraordinario iba a pasar. Trinidad, la anfitriona, nos recibió como si fuésemos celebridades de Hollywood mezcladas con próceres nacionales. Nos dijo “bienvenidos” y te juro que el aire cambió de densidad. Había magia, había aroma a masa recién hecha, había destino.

Y después apareció él: Daniel P.. No un mozo. No. Un poeta del servicio, un maestro de ceremonias gastronómicas. Cada vez que traía un plato, parecía que la pizza descendía del cielo escoltada por coros de ángeles napolitanos.

Pedimos la muzzarella y, cuando la probé, se me humedecieron los ojos. No sabía si llorar, reír o pedirle matrimonio al queso. La masa, crocante y suave al mismo tiempo, como una contradicción divina. La salsa, un manifiesto de tomate. El orégano, el perfume de los dioses.

Trinidad pasó a preguntarnos si estaba todo bien y casi le digo: “No, Trinidad, no está todo bien… está PERFECTO”. Daniel P. volvió con una sonrisa que podría haber terminado la Tercera Guerra Mundial antes de empezar.

Salimos flotando, envueltos en gratitud y mozzarella. Si pudiera, le pondría seis estrellas. Pero Google no me deja.

Conclusión:
Si no fuiste, no conocés la felicidad.
Gracias, Trinidad. Gracias, Daniel P. Gracias, pizza. 🇦🇷🍕✨",5,4,5,
Eduardo Nasurdi,,,5,hace una semana,Espectacular y la atención de Ivanna y Sebastián impecable,5,5,5,
Guadalupe Palacio,,,5,hace una semana,Un capo fede y claudia !!!! Súper atentos,5,5,5,
Alejandro Alvaro,,,5,hace una semana,Muy buena atención de Franco y Nadia!!,5,5,5,
Juan Cruz Ubiria,,,4,hace una semana,antonella y nico de lima,5,5,5,
joel centurion,,,5,hace una semana,Crack Nadia y  Franco ✨✨,5,5,5,
Adrian Sommaruga,,,5,hace una semana,Gracias por la Atención de Antonella y Morales,5,5,5,
Laura Borraz,,,5,fecha de edición: hace una semana,Franco y Trinidad nos atendieron extraordinariamente. En cuanto a la comida ya acostumbrados a esta calidad,5,5,5,
Mia Gondell,,,5,hace una semana,"Hermoso todo. El mozo franco trinidad un capo, siempre muy pendiente y buena onda",5,5,5,
Ligia Garro,,,5,hace una semana,"Muy linda experiencia, Nadia y Agustin super respetuosos y unos capos! Mejoraron la experiencia",5,5,5,
Choque Genesis,,,5,hace una semana,Excelente atención de Daniel Pacheco y Trinidad! Muy rico todo!,5,5,5,
Sol Milena Fernández,,,5,hace una semana,Excelente atencion de Antonella y Lautaro. El mejor moscato fresco de Buenos Aires.,5,5,5,
Daniela Marina Fernandez,,,4,hace una semana,"Excelente Atención y servicio, las pizzas exquisitas!
Gracias a Antonella y Gonzalo!",5,5,5,
David R. Dinamarca,,,5,hace una semana,Muy bueni,5,5,5,
Melina Valeria Encinas,,,5,hace una semana,"Nos atendió Claudia en la entrada , una genia.",5,5,3,
Marcela Cecilia Sánchez,,,5,hace una semana,Se le cayó la birra sobre la pizza a un amigo y aun asi seguian estando ricas. Buen lugar,5,5,5,
Lucas Andrés Rio Allaime,,,5,hace una semana,Excelente servicio como siempre. Las mejores pizzas. El flan exquisito. Gracias Gonzalo y Antonella por la atención!,5,5,5,
Cynthia Bascuñan,,,5,hace una semana,"Trinidad y Nacho con atendieron excelente.
Mil gracias por su servicio y hospitalidad",5,5,5,
Mario Hernán Díaz,,,5,hace una semana,"Excelente la atención de Trinidad y Nacho, es un lugar imperdible!!",5,5,5,
Lucas Quintao,,,4,hace una semana,Muy buen lugar,5,5,5,
Gera,,,5,hace una semana,Simplemente deliciosa!,5,5,4,
Esther Bueno,,,5,hace una semana,Gonzalo y Antonella,5,5,5,
Janayna Bueno,,,5,hace una semana,Un lugar lleno de gente. La pizza es muy popular entre los lugareños. Muy sabrosa. Un poco cara.,4,5,5,
Luis Contreras,,,5,hace una semana,La de muzza es un must,5,5,5,
Luciano Orden,,,5,hace una semana,"La experiencia fue muy buena, especialmente el servicio del personal.",5,5,5,
Juan Mas,,,5,hace una semana,"Excelente en todo aspecto. Lo único negativo es la espera; ir tranquilo y con paciencia, especialmente yendo viernes o fin de semana.
Una vez que te dan tu mesa, es una gloria. Te traen todo enseguida y con la mejor onda.
La pizza es estilo argentina, a la piedra. La masa es suave y deliciosa. El queso, las salsas, todos los ingredientes son frescos y de primera calidad.
La variedad de sabores es enorme. Eso sí, no lo consulté porque éramos un grupo grande, pero creo que no se puede pedir por porción. Probablemente acepten hacer una pizza con una mitad de un sabor y otra de otro, eso sí. Pero es un detalle muy menor.
La jarra de cerveza Heineken es un complemento ideal, aunque hay tragos y postres también que se veían muy bien.
Siempre es un plan excelente si andan por la zona, súper recomendable.",5,5,5,
María Belén Korta,,,5,hace una semana,No atienden rápido. No es para un almuerzo rápido. Después de cuarenta minutos de espera y sigue sin llegar una simple pizza de mozzarella chica. Y el lugar no estaba con mucha gente. No sé de la calidad de la pizza porque nunca la trajeron.,5,5,5,
luli ippolito,,,5,hace una semana,Nos atendieron Trinidad y Franco. Muy buen servicio.,5,5,5,
Gladys Antico,,,5,hace una semana,Gran pizza ! Ultimamate un poco cara,5,5,5,
Gustavo Dario Sella,,,5,hace una semana,"Excelente servicio, excelente comida y muy bonito lugar!",5,5,5,
Nati Gobbi,,,5,hace una semana,Excelente todo!! Lautaro y Aldana son geniales,5,5,5,
Alma Gonzalez,,,5,fecha de edición: hace una semana,"El restaurante es muy bonito y la comida excelente.

Lima y Alana nos atendieron de maravilla.

Sin duda volveremos.",5,5,5,
Cami Villagra,,,5,hace una semana,"Me pedi dos porciones de muzza y al irme empecé con vómitos, cólicos y diarrea. No entiendo por qué la venden tantl",5,5,5,
Maria Doldan,,,5,hace una semana,muy lindo y rico,5,5,5,
Melisa Irala,,,5,hace una semana,"Buena comida, ambiente agradable.",5,5,5,
Eduardo Daniel Levin,,,5,hace una semana,"Atención no es mas la calidad de Guerrin.Ahora pertenece a la cadena de Kentucky, masa quemada ,poca salsa sin gusto, poca muzzarella sin gusto y precio abusivo .No se dejen engañar por las calificaciones, son pura mentira, lo mismo que la publicidad que vean.ES KENTUCKY  NO GUERRIN NUEVA CALIFICACIÓN  OCTUBRE 30 DE 2025 .Me da la impresión que el comentario del Sr.Asturias Calderón es publicado por alguien interesado en dejar una opinión favorable, sumado al aumento de publicidad por muchos canales que hace la empresa, algo que nunca necesitaron ,debe estar motivado por haber perdido mucha clientela fiel. Sigo insistiendo NO ES MAS GERRIN ES KENTUCKY",5,5,5,
Lourdes Palavecino,,,5,hace una semana,"Muy buena pizza, excelente servicio.",5,5,5,
Rodrigo Zamorano,,,5,hace una semana,La mejor piza que probé en mi estadía en bs as.,5,5,5,
Rosario velazquez,,,5,hace una semana,Un lujo! 🙌,5,5,5,
Elias Dujak,,,5,hace una semana,"Excelente la fugazzeta rellena con queso, recimendadisimo",5,5,5,
Carlos Fernandez,,,5,hace una semana,Excelente servicio,5,5,5,
Maria Elena,,,5,hace una semana,"Exacelente! El servicio, la comida y el lugar, me encantó!",5,5,5,
Daniel Hotasegui,,,5,hace una semana,samantha y lucas unos cracks,5,5,5,
Maria Belen Brizuela,,,5,hace una semana,"Muy buena atención, las pizzas un 10/10, buenas porciones y no esperamos tanto a pesar que estaba llenisimo. Al ser dos personas no esperamos para entrar, nos ubicaron rápido y nos atendieron en el momento!",5,5,5,
Valentina Brizuela,,,5,hace una semana,"Un poco sobrevalorado, pero no deja de ser un buen producto",5,5,3,
Javier Burgos,,,5,hace una semana,Buenas pizzas de paso,5,4,5,
Celeste Dan,,,3,hace una semana,"Porciones enormes, definitivamente pidan una pizza pequeña para dos personas. El queso podría ser de mejor calidad, pero por lo demás estaba deliciosa.",5,5,5,
Gustavo Barresi,,,5,fecha de edición: hace una semana,"Excelente servicio y excelente pizza, lo único que estos últimos años han cambiado el queso !! Clásico para ir con amigos o familia",5,5,5,
Leo,,,4,hace una semana,Peleando la punta en el top 3 de pizzerías argentinas.,4,5,5,
lebzyel lopez,,,5,hace una semana,"Hicimos cola para comer de pie (en la barra), la cola para comer en las mesas era larguísima... Suele estar lleno porque la pizza está muy buena y tiene un precio razonable.",5,5,4,
Manuel Martini,,,5,hace una semana,"Muy bueno, nos atendio leandro un capo",5,4,3,
Jesus Salazar,,,5,hace una semana,"Nadia rápida y eficiente, Beto muy buena onda pero no anota los pedidos y por ahí se le olvidan",5,5,4,
Metztly Castillo,,,5,hace una semana,Un excelente servicio por parte de Nadia la recepcionista y Beto nuestro mozo. Unos genios. Gracias❤️,5,5,5,
Andrés Simonelli,,,5,hace una semana,"Excelente NADIA.
Beto medio pelo.",5,5,5,
Florencia Telles,,,5,hace una semana,Nadia y Beto unos genios,5,5,5,
Antonella Sonego,,,5,hace una semana,Excelente todo.,5,5,3,
Marcelo Duarte,,,5,hace una semana,"Muy ricas pizzas y excelente y rápida atencion
Leandro y Antonella",5,4,5,
Pilar Berna,,,5,fecha de edición: hace una semana,Antonella,5,5,5,
Gabo Meza,,,5,hace una semana,"Antonella reina, majísima",5,5,5,
marcela ortiz,,,5,hace una semana,"Antonella, muy amable y profesional. Volveria por Anto, ole",4,5,5,
Diego Correa Velez,,,5,hace una semana,"Nos atendieron Nadia y Esteban, excelente atención y la comida un 10!",5,5,5,
Carlos Rodriguez,,,3,hace una semana,"Vinimos con amigas después del teatro. Espectacular como siempre, el mozo Sebastián un genio!!!",5,5,5,
Celina Zabalua,,,5,hace una semana,"El servicio fue genial, todo llegó rapidisimo y en re buen estado. Era la primera vez que venía y los sabores la rompieron toda. Nadia y Nicolas fueron super atentos!!",5,5,5,
Ada Albanesi,,,5,hace una semana,"Fea pizza cruda, pura propaganda",5,5,5,
Daniel Zamora,,,3,hace una semana,Exelente la atencion  de Franco y Antonella,5,5,5,
Pablo Iglesias,,,5,hace una semana,Franco y Antonela excelentes,5,5,5,
Malu Rodriguez,,,5,hace una semana,"Pidan por Antonella y Daniel, increíble servicio.",5,5,5,
LUCIA MARCUZZI,,,5,hace una semana,Nos atendieron Gabriel y Antonella y fueron un amor,5,5,5,
Luli Otero,,,3,hace una semana,"Tuve una experiencia excelente en el restaurante, en gran parte gracias a Levi y Trinidad. Ambos fueron increíblemente atentos, simpáticos y profesionales. Se notaba que disfrutaban de su trabajo y lograron que toda la cena fuese aún mejor con su buena onda y predisposición. ¡Da gusto encontrar gente así! Sin duda volveré, y ojalá me atiendan ellos de nuevo.",5,5,5,
Karen Luna,,,5,hace una semana,"Daniel el mozo muy atento, el ambiente muy lindo, la comida llego re rapido.",5,5,5,
Braian Pereira,,,5,fecha de edición: hace una semana,"Lugar diva, Daniel y Antonella son estrellas.",5,5,5,
Ricardo Capelli,,,4,hace una semana,"Trinidad la mejor de todo Guerrín, volvería una y mil veces a comer la mejor pizza de Buenos Aires",5,5,5,
Alfonsina Vivas,,,5,hace una semana,"Muy buen servicio de Trinidad y Levi, vendremos de nuevo",5,5,5,
Paulina Castromán,,,5,hace una semana,Espectacular la comida y la atención,5,5,4,
Melina Trinidad Hoet,,,5,hace una semana,"Trinidad fue la alegría de nuestra cena, y después la comida",5,5,5,
Mario Zanotti,,,5,hace una semana,"Claudia y Morales gran atención. Levi y Trinidad nos atendieron perfectamente. Comida muy buena y abundante, ambientazo. La Moderna muy recomendada y la de huevo riquisimo.",5,5,5,
Diego Javier González Pontoriero,,,5,hace una semana,"Gran lugar, muy amable la atencion de Antonella y Daniel, tambien muy buena muzza",5,5,5,
Maciej Florczyk,,,5,hace una semana,Excelente de rica y de muy buena atención del mozo Daniel y Antonella de recepción! Muy buena onda!! 100 % recomendable,5,5,5,
Florencia Gimenez,,,2,hace una semana,Excelentes Nadia y Chili!,5,5,5,
Mariela Damiani Castellano,,,5,fecha de edición: hace una semana,"La experiencia de visitar el Guerrin estuvo 10 de 10, comida de primera y servicio A1, Milagros y Daniel se encargaron de una atención personalizada de inicio a fin,  muy identificados con la marca, recomiendo al 100%!!",5,5,4,
Diannara Guevara,,,5,hace una semana,"Cristian el mozo un genio!!! Muy buena comida y atención, clásico porteño🐄🌺
Trinidad y Lautaro también, clásico bonaerense 10/10",5,4,5,
מלכה מלאך,,,5,hace una semana,"lautato y trinidad unos genios, muy rico todo",5,5,5,
Yorlady Montoya,,,5,hace una semana,Muy rico todo!!! Y la atención excelente del mesero y recepción.,5,5,5,
Daniel Scardulla,,,4,hace una semana,"Un excelente lugar muy recomendable, rápido, rico y agradable",4,5,5,
Luciana Mazzaferri,,,5,hace una semana,"Siempre excelente el servicio, como cada vez que vengo desde la recepción por Trinidad como por el mozo Ariel.",5,5,4,
Sergio Gabriel Cáceres,,,5,hace una semana,"Comida 10/10. La sangría riquísima, recomiendo pedirla si les gusta los tragos dulces.
Milagros en la recepción muy atenta. Nico el mozo muy amable al igual que uno de los encargados.
El espacio para pasar quizás es un poco reducido pero se arregla.",5,5,5,
Jessica Adriana Fernandez,,,5,hace una semana,Trinidad y Ariel muy amables y atentos. Su atención 10/10,5,5,2,
- XarhiaS -,,,5,hace una semana,Muy rica la comida,5,5,5,
Karen Valencia Ortega,,,5,hace una semana,Excelente servicio con Trinidad y Erwin 👍🏻,5,5,5,
Sonia Ortega,,,5,hace una semana,Excelente.,5,5,5,
fabiana colmenares,,,4,hace una semana,"Nos sentamos en el salón Napolitano. Gran ambiente, similar al tío tomate en barrio Italia Chile.
Nos atendió Esteban, un crack. 👍",5,5,5,
Yesica Gaggi,,,5,hace una semana,"Excelente, la espera definitivamente valio la pena mas cuando probamos la fugazzeta. Vamos por 90años mas.",5,5,5,
Christian Adrian Pérez,,,5,fecha de edición: hace una semana,Excelente atención...como siempre unos genios trinidad y nicolas,5,5,3,
Brenda Quintero,,,5,hace una semana,Excelente atención dd Nicolas y Trinidad .,5,4,5,
Camila Disparti,,,5,hace una semana,Excelente atención de Nicolás y trinidad,5,5,3,
Florencia Weber,,,5,hace una semana,"Nadie y Esteban, agradecer su atención! Excelente lugar",5,5,5,
Lorena Quintero,,,5,hace una semana,Muy buena atencion por parte de Levi y Trinidad!,5,5,5,
luciano isorna,,,5,hace una semana,Ame la experiencia. Ame la atención de Trinidad y Levi,5,4,5,
Lucia Disparti,,,5,hace una semana,Muy buena atención de Trinidad y Beto,5,5,5,
Delfi Barcia,,,5,hace una semana,Trinidad y beto,5,5,5,
Maximan,,,5,hace una semana,Me atendió el mozo Beto. Excelente atención !! Y también la señorita Trinidad,5,5,5,
Magali D,,,5,hace una semana,"La pizza un espectáculo, la espera fue considerable pero comprensible dado el tipo de lugar y la atención de Cande y Leo, un lujo. La comida llegó rápido y a temperatura justa. Excelente cena :)
Y Ahora sumo a Gabriel (20/08), un capo el loco. Súper amable y atento. Y LA 4 QUESOS Por FAVOR QUÉ DELICIA, GRACIAS DIOS
Trinidad y Morales unos genios",5,5,4,
Florencia Avila,,,5,hace una semana,Excelente atencion de Antonella y Leandro!!,5,3,5,
Victoria Castillo,,,5,hace una semana,Excelente atención de GONZALO Y ANTONELLA....(la vimos una sola vez...trajo el cartóncito...UNA GENIA TOTAL...GRACIAS CHICOS..!!!,5,5,5,
ivan suarez,,,5,hace una semana,Antonella,5,5,3,
Aldo Dolla,,,5,hace una semana,Atención bárbara por parte de Antonella y Leandro,5,3,5,
angel costurella (costu15),,,5,hace una semana,Excelente servicio del mesero gonzalez ybla recepcionista antonela,5,5,2,
Haideé Estela Barreña,,,5,hace una semana,"Buena atención y buen servicio, me encantó Gonzalo y antonella",5,3,5,
Nicolas Maroni,,,5,hace una semana,"Muy rico todo, nos atendieron Gonzalo y Antonela.",3,5,5,
Rostef interiores,,,4,hace una semana,"Excelente servicio, comida, atención, todo…",5,5,5,
SB,,,5,hace una semana,Francony trinidad muy amables y rapidos,5,5,5,
Carolina Emilia Pedraza,,,5,hace una semana,Excelente la atención de Franco y Trini0dad,5,5,2,
arnaldo paternina,,,5,hace una semana,Muy Franco y Trinidad,4,2,3,
Maxi Olivera,,,5,hace una semana,"Sin duda esta entre las mejores del país,de todas maneras cada cual tiene su gusto en pizzas 🍕.",5,2,5,
Pablo Ivaldi,,,5,hace una semana,"Excelente todo, en especial la atención de Franco y Trinidad.",5,5,5,
Brian Cespedes,,,5,hace una semana,"No me pareció para tanto. Además, el servicio fue malo; el camarero nos trató mal solo porque había traído mi propia agua y no podía beber la mía (ya que no la había comprado allí), lo cual es una práctica abusiva, pero intentar explicárselo es inútil. Este sitio está sobrevalorado.",3,5,4,
Emi Sacrpini9i8,,,5,hace una semana,Muy buena la atención de Franco y Trinidad. Muchas gracias.,2,5,5,
Juan Tam,,,5,hace una semana,Excelente.  Muy agradable ambiente. Muy buena la pizza. Buena atención,5,5,5,
hernan B,,,5,hace una semana,"Pizza riquísima, atención rápida y cordial por parte de Franco.",5,5,4,
Lucas Sartori,,,5,hace una semana,Bien atendido por franco,5,4,5,
Eliana Boasso,,,5,hace una semana,"Los Pros: El lugar es encantador. Tiene historia y fama. Un clásico. Mítico con las plaquitas de todos sus visitantes famosos (todos fueron)
Las contras: la pizza no es la mejor de Bs As. No hay posnet para las mesas, tenés que ir a pagar a la caja , al menos en Salón Napolitano. Las mesas están unas muy pegadas a las otras",5,5,5,
Salomé,,,5,hace una semana,"Nos dijeron que eran las “mejores pizzas” de BA. Nada que ver. No nos gustó la cocina, vimos un ambiente interno de suciedad, la atención nos pareció hostil, quieren que pidas rápido, nos sentimos acosados por el mesero, parece que están más preocupados de que desocupes la mesa que de lo que vas a pedir. Lugar altamente sobrevalorado.",5,5,5,
Anderson Soares,,,5,hace una semana,Siempre repleta  de gente y no es casualidad.  Excelentes empanadas y pizzas .,5,5,5,
Shamara Bermejo,,,5,hace una semana,Pizza al paso. Buenísima!,5,5,5,
Nico Farias,,,5,hace una semana,Rancho nos atendió muy bien y la pizza muy rica,5,5,5,
Black Moon Agency,,,5,hace una semana,Excelente atención de franco y trinidad. Recomendado. La mejor pizza de el mundo. Muy delicioso 10/10,5,5,5,
Agostina Retorto,,,5,hace una semana,No hace falta mucho preámbulo para esta pizzeria....es una visita obligada cada viaje a BsAs,5,5,5,
Marìa Isabel Webb,,,5,hace una semana,"Excelente!!! Muy recomendable.
El Mozo Juan muy cálido y atento. Todo el personal Encantador..",5,5,5,
Nicolás Galvarini,,,5,hace una semana,"Genial la experiencia, hemos comido en el salón de dentro y está súper ambientado, el servicio 10/10!!!!",5,5,4,
Agustina Melani Corvalan,,,5,hace una semana,El Patio es MUUY HERMOSO!!! La comida exquisita y el lugar súper acogedor y recomendable!!!,5,4,5,
Wendy Martinez,,,5,hace una semana,"Estuvimos en el patio trasero y fue genial la atención , comida y lugar",5,5,4,
Ludmila Silva Webb,,,5,hace una semana,"El lugar estaba lleno.

El camarero no fue amable.

Desde que pedimos la pizza hasta que nos la trajeron, tardó más de una hora.

La parte superior de la pizza estaba quemada y parte de la masa estaba carbonizada.",5,4,5,
Mayra Gamboa Enrriquez,,,5,hace una semana,"Realmente todo exquisito y el lugar enorme , la atención 1000000 de 10 vale la pena , si viene a Buenos Aires tiene que pasar SI O SI , nosotros estuvimos en el sector el patio y realmente una maravilla 🥰🙏🏾",4,5,5,
Chiara Barreira,,,5,hace una semana,"La mejor pizza que probé en mí vida, vale cada peso que sale. Super recomendable para ir en grupo, se come muy bien y vuelvo a repetir, la mejor pizza por lejos",5,5,5,
Tomy Dal Lago,,,5,hace una semana,La mejor pizza que he comido en años,4,5,5,
Mariano L.,,,5,hace una semana,"Pizza riquísima. Muy ruidoso el lugar. Caras las empanadas y la bebida. Poco higiénico. Es un lugar turístico que vale la pena conocer y para mi gusto tiene la mejor pizza. Una porción de tarta de verdura, dos porciones de muzza y dos gaseosas chiquitas...30 lucas",5,5,5,
FERNANDO RAUL MATKOWSKI,,,4,hace una semana,¡Muy bien!,5,5,5,
Paula Puertas,,,5,hace una semana,"Si va a Buenos Aires, éste sitio NO puede faltar. Es una experiencia de pizza única en dos formatos; de pie; plato, servilleta, rápido y delicioso ó a la mesa, cubierto, servilleta, rápido y delicioso. Sabores y combinaciones únicas.",5,5,5,
Nadia Mandarino,,,5,hace una semana,"Siempre excelente, no hay igual. Gracias por tanta muzza.

Excelente atención de Ernesto y Claudia",5,5,5,
Juan Ignacio Federici,,,5,fecha de edición: hace una semana,Increíble lugar! Claudia nos acomodó muy rápido y Ernesto nos atendió con mucha amabilidad. Sin dudas vamos a volver,4,5,5,
Valeria Coronel,,,5,fecha de edición: hace una semana,"Altos capos Erwin y Claudia, recomiendo
Buena comida y buena atención
Muy rica la pizza con almendras!!",5,5,5,
Laurita Martinotti,,,5,hace una semana,"Muy rico, nos atendieron muy bien. Claudia nos acomodó súper rápido y Ernesto un genio",5,5,5,
Yamila Nasta,,,5,hace una semana,La verdad que barbarisimo. La atención de Leo y Claudia un lujo,5,5,5,
Eze Aguilar,,,5,hace una semana,Excelente servicio y calidad.,5,5,5,
Lucía,,,5,hace una semana,Erwin y Carla unos genios! Nos atendieron súper bien. Mi primo se fue chocho chocho,5,5,5,
Franco94 f,,,5,hace una semana,"Muy buena la atención de claudia y excelente Ernesto,muy rico todo",5,5,5,
Alejandra Peiretti,,,5,hace una semana,"Ernesto y Claudia, quienes nos atendieron, re amables, simpáticos. Y la comida... un lujo.",5,5,4,
mariela peiretti,,,5,hace una semana,"Muy bien todo y muy rico, gran servicio de Claudia Y Leo",5,4,5,
Arianne Barbagallo,,,5,hace una semana,"Claudia y Leo, excelwmte atencion",5,5,3,
Sofia Castro Graña,,,4,hace una semana,Muy buen servicio y muy buena la atención de Claudia y Leo!,5,5,5,
Abril Ghergo,,,5,hace una semana,"Excelente servicio, destacable la recepcion de Milagros y la atencion de Nicolas ! Gracias",5,5,3,
Cristina-Gabriela Dimofte,,,5,hace una semana,Gracias Milagros y Nicolás. Excelente atención.,5,5,4,
agos izcua ibañez,,,5,hace una semana,"Un placer venir cada vez que visito Buenos Aires. Gracias a Gonzalo por su amabilidad, excelente atención!",5,4,5,
Agustin Bosque,,,5,hace una semana,Brayan muy atencioso,5,5,5,
Constanza Valentina Carrizo,,,5,hace una semana,"Brian fue muy atento. Buena comida, poca espera.",5,5,5,
Maria del Milagro Costilla (Mily),,,5,fecha de edición: hace una semana,Excelente la atención  de Sebastián y Claudia !!!,5,5,4,
Rafael Muñoz,,,5,hace una semana,"Impecable la atención.
Seba y Claudia se pasaron!!!!",5,5,5,
Francisco Arnez,,,5,hace una semana,Claudia y Sebastian nos atendieron excelentes,5,5,5,
Diego Martínez,,,5,hace una semana,Dios,5,5,5,
Fatima Alvarez,,,5,hace una semana,"Increíble 10 puntos, nada más que decir.
Sebastián el mozo, un genio.
Claudia la encargada, excelente atención, poca demora",5,5,5,
Carlos Calderon,,,5,hace una semana,Erwin un crack,5,5,5,
Camila Agustina Mercure,,,5,hace una semana,Nos atendió Agustin,5,5,4,
Dalma Gabilondo,,,5,hace una semana,"excelente atención de agustín, lejos la mejor pizza del mundo",5,5,5,
Dana Montes,,,5,hace una semana,"¡IMPRESIONANTE! Es imposible ir a Buenos Aires y no probar la pizza de Güerrin, ¡es deliciosa! Hay varias zonas y recomiendo ir a la de atrás; es como viajar en el tiempo.

Además de la rica pizza, ¡el flan con dulce de leche y crema batida es increíble!

¡La recomiendo muchísimo y siempre volveré! ❤️",5,5,5,
Lucía Robledo,,,5,hace una semana,"Lo lleve a mi papa, para que conociera y le encanto!
Las Pizzas son enormes, muy ricas y bien saturadas! Se super recomienda...!!!
Volveria a ir...",5,5,5,
Josefina Amin,,,5,hace una semana,Cada vez baja más la calidad,5,5,5,
vicki,,,5,hace una semana,Le hace honor a la fama lastima el lugar muy sofocante y caluroso,5,5,5,
Sergio Wisner,,,5,hace una semana,"Fuimos a comer de barra, te atienden super rápido.",5,5,5,
emma :b,,,5,hace una semana,"Muy buenas pizzas, para compartir en familia.",5,5,5,
Catherine Anze,,,5,fecha de edición: hace una semana,"Bajo 1 estrella en servicio porque no destacó está vez, fue correcto, pero en otras ocasiones me he topado con mozos que son unos FENOMENOS.
Ambiente bullicioso, pero no puede ser de otra manera en un lugar tan grande y con tanta gente. Lo mismo que la espera, aunque al ir con una persona mayor se acortó. De ninguna manera haría cola de esa manera para comer en otro lugar.
La pizza como siempre de 10.
Aclaro: fui un viernes a la noche que es junto a los sábados el PEOR día y horario por la cantidad de gente.",5,5,5,
Gabriel Casse,,,5,hace una semana,Para mi unos de las mejores pizerias de buenos aires,5,5,5,
maria gisela russmann,,,5,hace una semana,"Excelente lugar, las pizzas son deliciosas y la atención de los mozos muy buena. Recomendadisimo.",5,5,4,
Micaela Durso,,,5,hace una semana,"La mejor pizza de Buenos Aires, la recomiendo ampliamente.",5,5,3,
HECTOR JORGE FERNANDEZ,,,4,hace una semana,muy buena la copa melba,5,3,4,
Amir Yazid Gulli,,,5,hace una semana,"Recomiendo copa melba, solo para entendidos. Gracias anto, nico e ivana",5,3,5,
Patricio,,,5,hace una semana,"Un lugar espectacular. Apenas llegamos, Antonella nos recibió con una sonrisa que ya te hace sentir en casa. Nico de Lima estuvo súper atento toda la noche y nos hizo excelentes recomendaciones. Ivana también fue divina, siempre pendiente de que no nos falte nada.

Las pizzas estuvieron increíbles: masa perfecta, bien crocante en el borde y con sabores que te dan ganas de pedir otra enseguida. Los postres… una locura. Es ese tipo de lugar donde terminás la cena pensando en cuándo volver.

Sin dudas, súper recomendado. Gracias por una noche impecable 🙌🏼🍕✨",5,5,5,
Jorge Solano,,,5,hace una semana,"Nico de Lima, Antonella, Ivana",5,3,5,
Maysa Karla da Fonseca,,,5,hace una semana,"Buenísima la atención Claudia, muy rica la comida, soy de Neuquen cada vez que vengo a bs as venimos a comer en Güerrin , excelente de Pacheco!!! Super atentos!!",5,5,5,
FABRÍCIO MASTER,,,5,hace una semana,Antonella y Lautaro,5,5,4,
Valentina Bordon,,,5,hace una semana,"Muy ricas pizzas, excelente atencion de antonella y lautaro",4,4,5,
Alexis Gerardo Aberaztain,,,5,hace una semana,Muy buena atención de antonella y Lautaro🫶🏼🫶🏼🫶🏼,5,4,5,
