Nombre,Número de reseñas,Número de fotos,Puntuación,Fecha,Comentario,Comida,Servicio,Ambiente,Platos recomendados
Manu TROADEC,,,5,23/02/2026,Gonzalo. Ivana y Milagros. Un trío super genial. desde la recepción hasta que salimos. fue un placer volver a tan increíble lugar,5,5,5,
Bruno Asselle,,,5,23/02/2026,"Milagros, Ivanna y Gonzalo nos hicieron sentir muy bien atendidos, estuvieron atentos a nuestros pedidos todo el momento.",5,5,5,
Sebastian Henzenn,,,5,23/02/2026,"Muy rico todo muy buenas la atención de
ivana
Milagros
Gonzalo",5,5,5,
Ayelen Bonetto,,,3,23/02/2026,"Nos atendieron Trinidad y Daniel
Muy Buenos ellos en el servicio! Súper amables
El ambiente muy ruidoso
El resto todo impecable",5,5,5,
Karina Ferreiro,,,5,23/02/2026,"Maravillosa pizzería en el distrito de los teatros

90 años elaborando la mejor pizza al estilo argentino

Gracias Daniel y Trinidad",5,5,5,
rodrigo f,,,5,23/02/2026,"Todo muy rico, excelente atencion de trinidad y daniel",5,5,5,
Marcos Zemaitis,,,5,23/02/2026,Genial todo una atención exelente de Milagros Ivana y Gonzalo un lugar muy lindo para compartir,5,5,5,
Romina Soledad Moyano,,,5,23/02/2026,Excelente atencion de Daniel y  trinidad.,5,5,5,
Bravo Six Aerial,,,5,23/02/2026,Excelente atención de Sebastián y Antonella ! Gracias por tanta calidez en mi atención de persona discapacitada 🥰🥰😍❤️,5,5,5,
dario f,,,5,23/02/2026,"Me encantó, la pizza divina y el servicio luego que se sientas en la mesa es muy rápido, gracias a Sebastián y Antonella que nos atendieron excelente.",5,5,5,
Ramiro Louzao,,,5,23/02/2026,Ariel y antonella,5,5,4,
Ariana Tirado,,,4,23/02/2026,"Al llegar la cola era larguísima, pero la verdad que lo resolvieron con agilidad y logramos acomodarnos sin esperar mucho. La comida es espectacular y la atención es excelente, sobre todo de Trinidad y Ariel. Super recomiendo!",5,5,5,
Iry,,,3,23/02/2026,Sebastiano y antinolla unos crack.,5,4,5,
Eduardo Nuñez,,,5,23/02/2026,Sebastian y Antonella unos crack,5,5,5,
Gaspar De Carlo,,,5,23/02/2026,"Rapidez, eficiencia, buena atención, sobre todo de Lenin, que fue el encargado de nuestra mesa esta noche, excelente servicio.",5,5,4,
Gaston Cortez,,,5,23/02/2026,Excelente atención de Ariel y Trinidad,5,4,5,
Jose Luis Gomez,,,5,23/02/2026,"Ariel y Trinidad son unos copados, nos atendieron muy bien",5,5,5,
Nicolás Bellotti,,,4,23/02/2026,Muy rico todo y en un excelente tiempo. Gracias José!,5,5,5,
SCG -,,,3,22/02/2026,Muy bueno el servicio y la atención del mozo Ernesto,5,5,5,
Julieta Maldonado,,,5,22/02/2026,Sebastián y Antonella,5,5,5,
Socorro Rodríguez Estrada,,,5,22/02/2026,Excelente atención Sebastian y antonella,5,5,5,
Deymi Ramirez,,,5,22/02/2026,Excelente la atención de Ivana y Beto,5,5,5,
Norely,,,5,22/02/2026,"Tuvimos hermosa noche, pizza y servicio de exclente calidad, atendidos por Gabriel y Paola, unos genios, super recomendable!",5,5,5,
Diego Talamonti,,,5,22/02/2026,Excelente servicio. Sabores deliciosos. Excelente servicio por Gonzalo y Aldana. Volveré seguro.,5,5,5,
hector garzia,,,5,22/02/2026,Especialidades en pizzas nunca vistas,5,5,5,
Jose D'Itria,,,4,22/02/2026,Antonella y Cristian,5,4,5,
Luciana Palma,,,5,22/02/2026,"Cristian nos atendió muy bien, solo hubo una demora con el pedido de unas empanadas que al parecer se olvidaron. Las pizzas son una delicia, la salsa de tomate es de las mejores que he probado",5,5,5,
Luis Alavila,,,5,22/02/2026,Antonela y Cristian,5,5,5,
Leonardo Alabart,,,5,22/02/2026,"Excelente todo
Gracias Beto y Milagros por la atención
La comida de diez, ambiente de diez",5,5,5,
Fiamma Enrique,,,5,22/02/2026,Excelente atencion!,5,5,5,
Carolina Villalba,,,5,22/02/2026,Muy bien Milagros y Beto,5,5,5,
aurymar gonzales,,,5,22/02/2026,Todo espectacular Milagros y Beto dos genios!,5,5,5,
santiago conti,,,5,22/02/2026,"Milagros y Beto la rompen toda, genioso",5,5,5,
Kaja Røed Øyen,,,5,22/02/2026,"Guerrin es una marca que sin dudas ha perdurado en el tiempo por su excelente calidad. Muy buena atención. A pesar de la cantidad de gente que hay siempre en el lugar, te atienden enseguida y la comida no tarda. Hay tanta variedad de pizzas que se hace difícil elegir. Muy buenas todas. La masa de la pizza es particular. No es crocante pero tampoco es blanda. Un sabor excelente. Tiene al menos cuatro salones diferentes. Horno a leña gigante, espectacular. Un 10!!",5,5,5,
Leandro Solis,,,5,22/02/2026,Ernesto y Milagros,5,5,3,
natalia ledesma,,,5,22/02/2026,"Amo Guerrin ,un clásico, siempre vuelvo ,gracias al mozo Ernesto y a la recepcionista Milagros🤩🤩🤩🤩🍕",5,5,5,
elvis moreno,,,5,22/02/2026,Milagros y ernesto unos cracks!,5,5,5,
enmir lugo,,,5,22/02/2026,Una experiencia. La mejor pizza de Argentina.. y del mundo?,5,5,5,
Luciana Guaimas,,,5,22/02/2026,El palacio de la pizza,5,5,3,
Yohana Guaimas,,,5,22/02/2026,Un lujo,5,5,5,
AGUSTIN IGNACIO BUCCHI IANNONE,,,5,22/02/2026,Mucha gente pero vale la pena la espera,5,5,5,
Lucas Luongo,,,5,22/02/2026,¡Una pizza estupenda que hay que probar cuando se visita Argentina! Es una pizza con mucho queso y una corteza crujiente en la base.,5,5,5,
José Luis González,,,5,22/02/2026,"Hace poco fui con mis amigos a esta animada pizzería. Si bien no esperes una pizza italiana tradicional, esta versión local es innegablemente buena y deliciosa.

Pedimos la clásica Muzzarella (Mosallera) y estaba fantástica. La masa era increíblemente suave y perfecta, una base ideal para los ingredientes. Sin duda, son generosos con el queso, lo que resulta en una pizza llena de un sabor intenso y delicioso.

¡Te recomiendo llegar antes de las 9 de la noche si quieres conseguir mesa y evitar las largas colas!",5,5,5,
Fede M,,,5,22/02/2026,"Todo es lindo ahí.
Las pizzas riquísimas!
El personal muy atento.
Hay un muy buen ambiente.",5,5,5,
Felicitas Rey,,,5,22/02/2026,La mejor del país. Tremenda pizza en un museo.,5,5,5,
Antonella Della Rocca,,,5,22/02/2026,Riquísimo todoooo!,5,5,5,
Norma Beatriz Aparicio,,,5,22/02/2026,"Las pizzas son muy ricas, tienen queso en abundancia y hace buen contraste con la masa que es gruesa, en cuanto al postre pedimos Tiramisú y no sabia a Tiramisú, pero no era malo. Sin embargo el tema del servicio no me pareció el mejor, todo mundo está corriendo y no te prestan mucha atención, por ejemplo uno de los vasos estaban rotos, y cuando nos trajeron la pizza no teníamos la base de pizza y la persona que nos entregó la pizza no le importó traerla, tuvimos que pedirla. En fin eso fue la parte no tan buena, pero sin duda las pizzas son muy ricas y pasamos en 10 min aproximadamente lo cual fue algo bueno al ser un lugar muy concurrido. Recomiendo que si vas comas en la barra o para llevar porque el servicio no es bueno, pero la pizza estilo Argentina si.",5,5,5,
Santi Escuti,,,5,22/02/2026,"Había muchos clientes, pero a pesar de eso la atención muy buena, el ambiente agradable. La pizza a pesar que no es de las mejores sí estuvo muy rica.",5,5,4,
cintia della rocca,,,5,22/02/2026,"Generalmente cuando voy a Bs As es parada obligada y venia cumpliendo con las expectativas hasta ahora. La pizza llego cruda y el ambiente (de esperar con salón lleno) muy ruidoso. Seguramente fue solo una mala experiencia, volveremos para confirmar que fue así.",5,5,3,
Facundo Cartaña,,,5,22/02/2026,Divino vamos siempre ! Todo excelente,4,5,5,
Bernardo Matias,,,5,22/02/2026,"Pizzería Güerrín es un clásico que combina a la perfección tradición y calidad. Las pizzas son magníficas: la masa es ligera, crujiente y a la vez suave, y los ingredientes, frescos y llenos de sabor. Cada pizza se prepara con esmero e impresiona por su perfecto equilibrio entre sabor y textura. El ambiente es animado y acogedor; se percibe de inmediato la atención al detalle y la pasión por la gastronomía. El personal es muy atento, explica las especialidades de la carta y se asegura de que te sientas como en casa. Para los amantes de la pizza o de la auténtica cocina argentina, Güerrín es una visita obligada. Un restaurante al que querrás volver una y otra vez.",5,5,5,
Sofia GALARRAGA,,,5,22/02/2026,"Lindo lugar, vale la pena visitarlo al menos una vez. Servicio rápido (por porciones), pizza rica y llenadora, no probé el resto de comidas.",5,5,4,
Martina Villanueva,,,5,22/02/2026,La pizza más rica del planeta. No hay discusión.,5,5,5,
natalia Della rocca,,,5,22/02/2026,"Pizza excelente!!! Lugar bien atendido, con un poco de demora para entregar el pedido. Al ser tan grande y haber tanta gente es un poco ruidoso. Lugar que hay que conocer si o si. Se podrian mejorar los baños.
Pero sin dudas volveré.",5,5,4,
Noelia Sanabria,,,5,22/02/2026,La pizza más espectacular que he probado!. Es una cosa de locos!. Amamos este lugar!!.. 😍,5,4,5,
Facundo Martinez,,,5,22/02/2026,"Es inadmisible que en el piso superior, habiendo comprado pizza y bebidas la “excusa” por la que se me impide gozar de una porción de fugazzeta sea “arriba no vendemos porciones”.
Banchero 1 - 0 Güerrin …

Ahora, la napolitana? 150 mil puntos pibe 👏🏼👏🏼👏🏼",5,5,5,
Juan Pedro Demarco,,,5,22/02/2026,Una experiencia excelente de principio a fin. La comida estuvo increíble y la atención de Nerea y Beto fue impecable. ¡Dos verdaderos cracks! Totalmente recomendado al 100%.,5,5,5,
Martina,,,5,22/02/2026,"La comida increíble, parada obligada en BsAs. La atención de Nerea excelente!",5,5,5,
Armin Hasic,,,5,22/02/2026,Todo excelente,5,5,5,
Sebastian Quintáns,,,5,22/02/2026,Riquísimo todo! Cristian nos atendió y muy biennnn,5,5,5,
Tobias Alabart,,,5,22/02/2026,Brian y Aldana unos genios. Muy atentos,5,5,5,
Roxana De Luca,,,5,22/02/2026,Beto y Nerea unos cracks,5,5,3,
Eduardo Gomez,,,5,22/02/2026,Excelente atención. Gracias Braian y Aldana,4,4,5,
Rodrigo Macias,,,5,22/02/2026,"Rápida atención a pesar de lo concurrido.  Excelentes pizza, sabrosas y abundantes en sus ingredientes.  Excelente atención de Nerea y Gabriel",5,5,5,
Mariano Centeno,,,5,22/02/2026,"La mejor pizzeria de Av Corrientes, ninguna otra compite. Excelente atención de Gonzalo. Nadia muy amable.",5,5,5,
Tomas Colussi,,,5,22/02/2026,Gonzalo es un fenómeno y Nadia una capa. Gran atención,5,5,5,
Ramiro Carrizo,,,5,22/02/2026,Muy bueno todo. Nadia y gonzalo unos capos,5,5,5,
Johanna Verónica Marrero Moreno,,,5,22/02/2026,Nadia y Gonzalo unos fenomenos. Todo 10 puntos,5,5,5,
rcpoint,,,5,22/02/2026,No daba más y me lo comí todo. Muy Rico lo recomiendo.,5,5,5,
Cecilia Prece,,,5,22/02/2026,ME ATENDIÓ NEREA Y MORALES,5,5,5,
Augusto De Luca,,,5,22/02/2026,Nerea y Morales excelente atención,5,5,5,
Ludmila Martinez,,,5,22/02/2026,Morales y Nerea exelente 10,5,4,5,
elina barrios,,,5,22/02/2026,"La mejor atención por parte de la Coordinadora  Aldana y Seba...Los mejores de Guerrin!!..
Un lujo!! Riquísimo todo!!",5,5,5,
Gaspar De Luca,,,5,22/02/2026,"Excelente  todo, Paola, Agustín y Aldana  siempre que  venimos nos reciben super atentos, unos genios",5,5,5,
Beatriz Gomez,,,5,22/02/2026,"briant y nadia nos atendieron muy bien, estamos conforme con el servicio",4,5,5,
Gonzalo Torres,,,5,22/02/2026,Riquísimo todo. Muy buena atención Brian y Nadia muy amables.,5,5,5,
Daniela Victoria Barboza Contreras,,,5,22/02/2026,Creí que no me iba a llenar y me equivoque! Muy rico y muy buena atención,5,5,5,
Olga Romero,,,5,22/02/2026,"Riquísimas las pizzas! Muy recomendable.
Muy amables Nadia y Braian. Lo único que recomendaría es regular la temperatura del aire acondicionado.",5,5,5,
Luna Coria,,,5,22/02/2026,Excelente la atención de Nadia y Brian !,5,5,5,
Evangelina Castillo,,,4,22/02/2026,"Excelente, sabroso y grata experiencia",5,5,4,
Luis Evaristo,,,5,22/02/2026,Cristian y antonela muchas gracias por el servicio y la atención de verdad 10/10,5,5,5,
luis Evaristo,,,5,22/02/2026,Cristian y Antonella muy buen servicio todo muy rico,5,5,5,
Pablo Rorandia,,,5,22/02/2026,LA MEJOR PIZZA DEL MUNDOOOOO.,5,5,4,
Valentina Sansoni,,,5,22/02/2026,Gadiel y Antonella,4,4,4,
Constanza Guidoni,,,5,22/02/2026,"Divinos nuestros anfitriones Trinidad, Nadia y Leandro",5,3,4,
Claraa Dorra,,,5,22/02/2026,Gadiel y Antonela,5,5,5,
Camila Garcia,,,5,22/02/2026,Gadiel y Antonella,5,5,5,
Milagros Zóttola,,,5,22/02/2026,"Gadiel
Antonela",5,5,5,
Augusto Gil,,,5,22/02/2026,Gadiel y Antonella,5,5,5,
yamila oviedo,,,5,22/02/2026,"Gracias Nadia, Trinidad y Leandro.
Muy buena atención y servicio",5,4,5,
Dra. Mariam Bazán,,,5,22/02/2026,"Todos venir a guerrin, los mejores",5,5,4,
Tatiana Nogalo,,,5,22/02/2026,Antonela y Gadiel,5,4,4,
Pedro Alexandre Ferreira Pereira,,,4,22/02/2026,"Gadiel y Antonella hermosos!
La mejor atención y la comida muy rica, la mejor pizza de todas!",4,5,4,
LAURA GALIAN,,,5,22/02/2026,Muy buena la atención de Antonela y Gabriel,4,3,5,
Ian Kalinowski,,,5,22/02/2026,"Muy bwuena atención de Federico y Aldana
!",5,5,5,
Paloma Renzi,,,5,22/02/2026,"La mejor pizza
Nadia, Trinidad unos cracks",5,5,2,
Luciana Juarez,,,5,22/02/2026,"exelente hbiente, atención, Nadia, Diego  y trinidad exelente atenciones volvería siempre !!!",4,4,5,
Malena del Pilar Terrera,,,5,22/02/2026,Todo excelente 🤙🏾la atención de diez de Gabriel y Antonella,2,3,5,
Ana Valentina Reyes,,,5,22/02/2026,"nice, gracias trinidad, nadia y leandro😜",5,5,5,
lucas sosa,,,4,22/02/2026,Crack trinidad Nadia y Leandro,5,5,3,
Jorgelina Garcia,,,5,22/02/2026,Antonella ariel,4,4,5,
Ludmila Moura,,,5,22/02/2026,"Buen servicio y comida!
Nos atendió Diego, Trinidad y Nadia! Excelente equipo",5,4,5,
Yolanda Villanueva,,,5,22/02/2026,Antonela y Ernesto muchas gracias por sus servicios.,5,5,5,
Ana Diaz,,,5,22/02/2026,Antonela y Ernesto,5,5,3,
Ivan David Yañez Gozalbez,,,5,22/02/2026,"Excelente servicio! Nadia, Diego y Trinidad nos atendieron muy bien!",5,5,4,
Mario Cañadas Varela,,,5,22/02/2026,"Excelente servicio de Trinidad, Leo y Nadia, encantado con la comida y el lugar.",3,3,5,
JUAN PABLO SOLAZZO,,,5,22/02/2026,"La Srta Nadia, Trinidad y Leo lloverá fueron muy atentos y amables en su atención que fue rapida y eficiente. Volveremos muchas veces más.",4,1,5,
Cecilia Creus,,,5,22/02/2026,Un genio levi. Muy rico todo,5,5,5,
Aleyda Perla,,,5,22/02/2026,"Nadia y Trinidad muy buena atención e hicieron que nos atendieran súper rápido
Leo lloverá muy cordial y atento a nuestros pedidos",5,5,5,
Belu Cortelezzi,,,5,22/02/2026,"Aldana fue muy amable, el servicio fue increíble! La pizza estuvo increíble",5,5,5,
Gonzalo Buzzi,,,5,22/02/2026,"La pizza muy deliciosa, se nota la calidad en la pizza desde el primer momento",5,5,5,
Osvaldo Guevara,,,5,22/02/2026,La pizza más deliciosa! Aldana y Dani fueron muy amables!,5,5,5,
Miguel Angel Gandolfo,,,5,22/02/2026,"Un espectáculo! Nos atendieron Morales y Antonella, dos genios!!",5,5,5,
Ricardo José Hernández Duarte,,,4,22/02/2026,Ariel.un divino y rapidísimo.. milagros nos recepciono  y nos dio una mesa muy buen ubicada .. la.copa de chocolate es de otro planeta,5,5,5,
Lourdes Gisella Duarte Pereira,,,5,22/02/2026,Antonella y Morales,5,5,4,
Roberto Flamini,,,5,22/02/2026,Nadia trinidad y nacho muy bien 🫶🏼,5,5,5,
Temsiri Tem.,,,5,22/02/2026,"Excelente atención, agradecemos la hospitalidad de Nadia, Trinidad y Nacho!!",5,5,5,
Marisa Gamero,,,5,22/02/2026,Vinimos con gente de La Rioja  Excelente atención! Agradecemos  a mucho la hospitalidad de Nadia trinidad Y nacho muy atentos nos ayudaron mucho a pesar que éramos una mesa de 14!!!  Impecable ✨,5,5,5,
Neroel,,,5,22/02/2026,"Excelente atención, muy amable todo el personal, cálido. Riquísimas las pizzas. Todo altamente recomendable",5,5,5,
Facundo Martín Abdala,,,5,22/02/2026,Excelente atención! Gracias Milagros y Beto ✨,5,5,5,
Natalia Corra,,,5,22/02/2026,"Excelente servicio, desde el recibimiento hasta la comida, gracias chicos  Nadia trinidad y nacho",5,5,5,
Lorena Florencia Zaro,,,5,22/02/2026,Unos genios milagros y Beto ! Nos atendieron un espectáculo muy atentos,5,5,5,
Gio,,,5,22/02/2026,Genios ariel y milagros,5,5,4,
Guillermo Meyer,,,5,22/02/2026,Todo perfecto!!! Ariel y milagros los mejores!,5,5,5,
Manuel Beltran,,,4,22/02/2026,Excelente atención y la comida increíble!,4,5,5,
Gabriela Figueroa Roman,,,4,22/02/2026,"Muy bien.

Antonella",5,5,5,
Marcelo Magnasco,,,4,22/02/2026,Excelente atención de Milagros y Ernesto! Súper atentos,5,5,5,
Karo Cabral,,,5,22/02/2026,Muy buena experiencia.,5,5,5,
Sumiya Ishihara,,,5,22/02/2026,Muy buena atención de Hernesto y Milagros. 10 puntos!,5,5,5,
Mariano Aliberti,,,2,22/02/2026,Gabriel y Antonella,5,5,5,
Marcela Curti,,,5,22/02/2026,Gabriel y antonella,5,5,5,
Michael Bollhalder,,,5,22/02/2026,Excelente! Sin dudas la pizza más rica! Nacho y Nadia muy buena atención!! Hermosa noche!,5,5,5,
Tomás Alvarez,,,4,22/02/2026,Algunas de las mejores pizzas de la hermosa Buenos Aires.,5,5,5,
Cecilia Mounes,,,5,22/02/2026,Nadia y Nacho,5,5,4,
Javier Valdes,,,5,22/02/2026,"Excelente todo. La comida como siempre un 10, el ambiente hermoso, y la atención muy buena. Nos atendió Agustín, un capo, muy expeditivo y copado.
Luego viene de nuevo y nos atendieron Nadia y Nacho. Muy copados, otra vez excelente todo.",5,5,5,
Jose Javier García,,,5,22/02/2026,Nadia y nacho,5,5,5,
Viviana Gomez,,,5,22/02/2026,Nadia y nacho 10/10 atención,5,5,5,
Marcelo Masdeu,,,5,22/02/2026,Muy buena la Atencion de Gonzalo y Trinidad ! La pizza la mejor del mundo por escandalo,5,4,5,
Ariel Fabrizio,,,5,22/02/2026,"Fui con mi esposa a almorzar el 25 de octubre de 2025. Pedimos una pizza de cebolla ""tamaño pequeño"", que resultó ser enorme, así que la compartimos. Lo primero que nos sorprendió de esta pizza fue la enorme cantidad de queso que llevaba, lo cual no me molestó, ya que me gusta el queso y la salsa de tomate me cae mal. La pizza, en nuestra opinión, es una de las más deliciosas que hemos probado. El local estaba lleno y un poco ruidoso, y el precio algo elevado, pero nos pareció aceptable dada la cantidad, la calidad y el sabor de la pizza. Este lugar es una visita obligada para cualquiera que visite Buenos Aires y le guste la pizza.",5,5,5,
pipo campodonico,,,3,21/02/2026,"Pizza excelente, servicio rápido y vale la pena.",5,5,5,
Guido Tamagnini,,,3,21/02/2026,"Tremendo.
Nos recibió Trini y nos atendió Gonzalo. Excelentes. Gente por todos lados y entramos a los 2 min. Un lujo",5,5,5,
Eliud Machado,,,5,21/02/2026,La atención de Gonzalo y Trinidad un 10. Las pizzas excelentes y súper rendidoras,5,5,5,
Javi Rosemberg,,,5,21/02/2026,"Vinimos el día 12/11/25, la comida y la atención espectacular. Muy buenas pizzas y llenadoras, las mejores de Argentina sin lugar a dudas. Volvería mil veces. Vine obligada (mi novio quería conocer el lugar) y me voy encantada. Mi puntuación ⭐️⭐️⭐️⭐️⭐️",5,5,5,
Sabrina Alberichi,,,5,21/02/2026,Muy buena atención y velocidad en la respuesta tanto de Leandro como trinidad! Fue nuestra primera vez en la pizzería y volveríamos sin dudarlo!,5,5,5,
Laura Del Papa,,,5,21/02/2026,La mejor pizza que he probado en mi vida,5,5,5,
isa Palomares,,,5,21/02/2026,Espectacular!!!! Riquísimo!!!,5,5,5,
Manu Palomares,,,5,21/02/2026,La mejor pizza de Argentina!,5,5,5,
