Nombre,Número de reseñas,Número de fotos,Puntuación,Fecha,Comentario,Comida,Servicio,Ambiente,Platos recomendados
Daiana Puebla,,,3,06/09/2025,"Los chicos que atienden son super amables, es increíble la cantidad de clientes que ingresan constantemente, está todo super bien organizado y aún así en ciertos horarios hay que hacer fila, estaría bueno que teniendo tanto movimiento de gente hagan mantenimiento en los baños, el de mujeres está en el primer piso y de dos inodoros que tienen solo funcionaba uno, estuve más tiempo para ingresar al baño que para entrar al local, además si alguien tiene movilidad reducida no puede usar el sanitario.
La calidad de la comida es superior, probé la pizza de mozzarella y es incomparable con otras pizzas, la salsa es exquisita, el queso también, un lujo!
Una lástima que teniendo tan buenos empleados y excelente comida el servicio tenga menos valor por los baños.",4.0,4.0,4.0,
Agustín Hernández,,,4,15/10/2025,"Muy rica pizza. Fui varias veces, algunas son muy buena y otras les falta una vuelta de rosca. Por el precio que tienen, se nota que pagas más la experiencia de la famosa pizza que el sabor en sí.",4.0,5.0,5.0,
Ericka Barquero,,,3,05/11/2025,"Deliciosa la Fugazzazzetta rellena. La pizza no me encantó… es de pan grueso. Pero vale la pena la experiencia de conocer un lugar tan emblemático para BA.
Y, Mathyas M nos atendió magnífico!",3.0,2.0,1.0,
Diego Villafañe,,,4,07/08/2025,"Muy buenos sabores y tremenda variedad, pizzas le falta crocante en la masa para ser las mejores. Zafan, no destacan. El ambiente de bodegón con fuerte olor a humo en todo el local, no muy agradable. Baños regulares. Mala relación precio-producto, demasiado caro para lo que ofrecen…",5.0,5.0,5.0,
Gaston Balangero,,,5,22/10/2025,"Muy buenas las pizas, una de las mejores del país . Comi una especialidad de la casa , panceta muzza y huevo, bueniiisssiiiimaaaa. Muy recomendable .
La arquitectura tiene muchos detalles 🫶",5.0,5.0,5.0,
Enrique Rubio,,,5,22/10/2025,"Pizza muy rica, con masa gordita y muy llena de queso. Pedimos una grande para dos. Sitio auténtico y muy buen ambiente.",5.0,5.0,5.0,
Namie K.,,,5,06/09/2025,"La pizzería tiene varios pisos y tiene un ambiente grande aunque no parezca, fuimos un miércoles en la noche y el restaurante estaba totalmente lleno

La atención y servicio fue igualmente buena

La pizza tiene buen sabor, recomendaría intentar probar varios sabores e ir en grupo para disfrutarlo",5.0,5.0,5.0,
Nuria Escobar,,,5,06/09/2025,"Llegamos domingo 20.00hs . Estaba bastante lleno el lugar pero la chica que está atrás de todo nos armo mesa rapidísimo.
Pedimos varias pizzas la romana un espectáculo, la de peperoni también y la de queso,cebolla y champignones una bomba ,espectacular !!!",5.0,4.0,5.0,
Fabiana R,,,5,05/11/2025,"Los mozos no sirven la primera por ion de pizza al traerla y tampoco cuando traen la bebida. El soporte para la pizzería muy alto e incómodo para,las mesas sobre todo las chicas. El resto todoiy bien",5.0,5.0,5.0,
Anabella Clara Bigé,,,5,05/11/2025,Espectacular pizza. Porciones súper grandes y excelente calidad y sabor. Podes comer en las barras y están limpiando constantemente. Si te sobra te lo envuelven para llevar. Comí de muzza Morron y fugazetta. Una locura . El precio corresponde a la calidad y sabor. Siempre con mucha gente pero atienden súper rápido. Imperdible,5.0,5.0,4.0,
Xiomara Quiber Santana,,,5,05/11/2025,Nosotras comimos al paso una fugazzetta y los chicos fueron muy amables y nos obsequiaron una rebanada de pizza. El personal tiene buen ánimo. Hay zona para sentarse.,5.0,5.0,5.0,
Johanmary Gutiérrez,,,5,06/09/2025,"Me encantó la atención recibida, el lugar muy agradable y cuenta una historia a través de sus paredes… los precios son un poco costosos pero vale la pena",4.0,5.0,4.0,
Juan Pedro Cabo,,,4,05/11/2025,"Ir a comer a Güerrin es cultural, no es solamente una pizza. Cuando uno vuelve, y sigue volviendo a un clásico, espera lo de siempre: mucha gente, mucho ruido, mucho queso, mucho aceite, y el ambiente nostálgico de una Buenos Aires que fue.
Hoy uno se encuentra con un salón turístico, pizza que ya no abunda de muzzarella, y una segunda fila adentro - antes sabíamos lo que esperábamos, no nos engañábamos.
Se destaca la atención de los mozos, y cómo funciona el engranaje bestial al servicio de un sinfín de gente que entra y sale. La salsa de la pizza sigue siendo excelente.
Tal vez para mantener la experiencia habrá que comer de dorapa, o ¿será que habrá que volver a las servilletas que no limpiaban?",5.0,4.0,5.0,
Sergio Flores,,,5,22/10/2025,"Un lugar con historia, preparando pizzas en Buenos Aires desde 1932. Hay servicio para estar de pie en la entrada o si bien puedes pasar y tomar una mesa en las amplias zonas del lugar (nos encantó el patio). Un lugar que debes de visitar en tu estadía en la capital federal.",4.0,5.0,5.0,
Ana Poy,,,5,07/08/2025,"Fuimos por primera vez, el lugar es cálido y con un estilo incomparable. Pedí la pizza vegana de champignones y me encantó. Claudio nos atendió muy bien y le hizo preparar un menú especial a mi hermana que es intolerante al gluten. Muy conforme con la atención de Yanet. Recomiendo que visiten Guerrin. Muy poco tiempo de espera.",5.0,5.0,5.0,
Sofía Cordoba,,,5,15/10/2025,"Riquísimas las pizzas! Muy buena la atención de Claudia, el mozo Agustín :) muy atentos y amables!
Buen precio para la calidad.
Baños súper limpios!",5.0,5.0,5.0,
Betiana Gimenez,,,5,08/07/2025,"Definitivamente es un clásico imperdible! Te atienden de 10, el lugar es enorme. Eso sí, anda con tiempo porque siempre está lleno!
Nosotros éramos 3, con una grande y 1 chica nos sobró bastante",5.0,5.0,5.0,
braian fojo,,,5,07/08/2025,"La verdad que es un ligar espectacular. Sin lugar a dudas.

Ya la impronta del local, es desbordador. Filas inmensas de gente que desea probar ‘La Mejor Pizzería Argentina’ y con todas sus letras lo confirmo.

El lugar es un show visual, muy bonita decoración, impronta y es un lugar enorme, gigantesco, y es una cantidad se gente absurda la que hay allí. Yo fui un domingo y explotaba.

El servicio fue buenísimo, me atendieron con todas sus letras la onda y cordialidad, el ambiente estaba tranquilo, la comida no se hizo esperar e increíblemente el flujo de gente constante era altísimo e igual se conseguía lugar para sentarse a comer.

La comida, un lujo, muy sabrosa, si bien los precios van a la par que el nombre, la impronta de todo es un espectáculo merecedor de su costo.",5.0,2.0,2.0,
Martin Buscia,,,3,06/09/2025,"Dejo el menú a agosto de 2025. El lugar es carísimo. Lleno de turistas extranjeros lo cual lleva a que los precios sean altos. Tenes que esperar mucho tiempo para comer, siempre reventado de gente. La atención es mala.
Eso sí, la pizza es muy buena. Solo por eso le doy 3 estrellas y no 1. Después, el lugar en sí es calamitoso.",5.0,5.0,5.0,
Daniel Sanjuan,,,5,05/11/2025,"Uffffff impresionante las pizas,  pedimos fugaza rellena de jamón y queso 🧀, increíble. Muy lindo lugar. Un clásico imperdible.  Felicitaciones",5.0,5.0,5.0,
Alejo Mendiola,,,5,05/11/2025,"La comida excelente; las pizzas son únicas.
Precios muy bien con lo rico que se come.
Nos atendió Agustín y muy atento y rápido con todo, recomiendo su atención y espero volver",5.0,5.0,5.0,
Nicolás N. Sandoval,,,5,08/07/2025,"Excelente lugar, muy amplio y bien ambientado. El segundo piso me resultó el sector más lindo.

Posee una carta variada de pizzas, los precios son algo altos sin embargo las porciones son muy grandes y abundantes. También muy exquisitas.

Recomiendo ir temprano debido a la alta demanda del lugar y así evitar filas.",5.0,5.0,5.0,
Paola Morbello,,,5,05/11/2025,"Fui con amigas extranjeras, les encantó. Comimos muy rico, el servicio rápido, amable. El ambiente es genial.",5.0,5.0,5.0,
Guido Canti,,,5,05/11/2025,"Excelente atención, servicio y calidad de todo. Nos atendieron Ivana y Gonzalo.

También hablamos con el supervisor general, para preguntarle algunas cosas sobre el lugar.

En los días de semana tienen un promedio de 1800 tickets y 2500 en los fines de semana. Cada ticket puede ser una porción de pizza o 12 pizzas.

Son 170 empleados trabajando y nunca apagaron los hornos.",5.0,5.0,5.0,
Tomás Collovati,,,5,05/11/2025,"Lejos la mejor pizza del mundo. Primera vez que voy al patio napolitano( en el fondo de güerrín) y quede sorprendido. Ambiente amplio, muy cómodo y todos los chicos muy atentos. Recomiendo",2.0,4.0,4.0,
Emi B,,,2,08/10/2025,"La verdad, que es la primera vez que vengo y no me gustó… tiene historia, pero se ve que perdió el sabor. La de provolone súper insulsa, parecía de muzzarella, la empanada frita de carne un poco seca, la de fugazzetta rellena una pena, súper finita la masa y casi sin queso, no repetiría. Y encima la faina fría.",1.0,1.0,1.0,
Yamileth Delgado,,,2,05/11/2025,"Fui en mi cumpleaños y la desorganización dentro del local fue terrible, luego de hacer fila afuera,  te hacen entrar y el el salón que nos tocó, en el primer piso, el que está ambientado en un teatro, las chicas un desastre. La pizza no era como siempre, no estaba buena. Pedí una soda y el estado de la botella un asco total. Está muy sobre valorado este sitio, es más historia que cualquier cosa. Les dejo foto de la sonda.",5.0,5.0,5.0,
raul rojas (Coco),,,5,05/11/2025,"Excelente las Pizzas, te tienen que gustar al molde y gruesa la masa! La mozarella que usan es súper.",5.0,5.0,5.0,
gaba green,,,5,05/11/2025,"Eramos 5 personas. Hay que ir temprano un fin de semana, tipo 7.30-8hs porque se llena totalmente. Eran las 7.45 y estaba todo lleno, ya tenemos mesa y había gente esperando. Tienen 6 variedades que esas solas se pueden pedir mitad y mitad, todas las demás no se pueden pedir mitad y mitad, solo grande o chica. La picante estaba muy buena, para las personas que le gustan un picante leve, muy buena calidad de ingredientes. También pedimos fugazzeta rellena, UNA LOCURA! DELICIOSA, muy rica mozzarella, la cebolla muy rica, y no es un masacote en comparación con otras pizzerías que es pura masa, está fugazzeta estaba muy bien de proporción. En general, muy buena calidad de ingredientes. Un lugar muy amplio y hace bastante calor dentro. Baños pequeños pero muy limpios al haber tanta gente circulando, es un punto a favor.",5.0,5.0,5.0,
Isabella Sophia Benez Iurk,,,5,06/09/2025,"Nuestra experiencia fue excelente. Nuestro camarero, Gonzales, fue muy amable y atento durante todo el servicio. Pedimos una pizza que estaba deliciosa, con mucho sabor y perfectamente preparada. ¡Definitivamente volveremos y lo recomendamos!",4.0,2.0,3.0,
Pa Ro Ga An,,,4,05/11/2025,"Este lugar es algo difícil de calificar. Gran ubicación; comida buena, pero no excelente. Servicio y atención rápido pero con mal modo y hasta un poco groseros los meseros, pero tal vez esto es algo de la ciudad completa y no sólo ahí. Claro que vayan, pero es una pizza MUY recargada sobre el queso, no es queja pero le falta balance con la poca salsa y los demás ingredientes. No era dificil pedir pero el menú es EXTENSO y el mesero impaciente y no de mucha ayuda. Las mesas para quedarte son pequeñas y si lo quieres comer rápido y llevar la fila es más larga aun. Si deben de visitar, pero sin tener altas expectativas por su fama.",5.0,5.0,5.0,
Juan Alcaide Navarro,,,5,08/07/2025,"Excelente pizzería cerca del Obelisco que aparte de tener capacidad para 1500 comensales aprox. y estar decorado de una manera increíble, tiene un servicio rápido y eficiente. Recomiendo las pizzas mixtas a mitades ya que así en una visita se pueden degustar dos tipos diferentes. Muy recomendable si visitas Buenos Aires.",5.0,5.0,5.0,
Valentina Morel,,,5,15/10/2025,Excelente servicio de la anfitriona Claudia y el Garzón Erwin. Pizzas abundantes y deliciosas. El 3ee piso es lejos el más lindo,5.0,5.0,5.0,
M V,,,5,05/11/2025,"Visitamos la Pizzería Güerrin basado en reseñas y recomendaciones de locales. Quedamos encantados con la pizza, postres y servicio. Deliciosa pizza con ingredientes frescos. Isaias aportó significativamente a nuestra experiencia culinaria y cultural. Estuvo al tanto en todo momento y nos explicó acerca de la historia del restaurante que fue una de las razones principales que nos llamó la atención del restaurante. ¡Delicioso! ¡Gracias Argentina, gracias Isaias!",5.0,5.0,5.0,
Jose Manuel Duran,,,5,07/08/2025,"No es una pizería más. Es LA pizería del centro de Buenos Aires por excelencia.
La calidad de la piza es muuuuuy buena, eso ya lo han dicho mucho muchos. El servicio y atención es insuperable en todo sentido, desde las chicas que te ubican en qué cola esperar, que te llevan al salón que te corresponde, los mozos que están a mil y aun así atienden con esmero.
Pero lo que destaca a esta marca es el ambiente realmemte familiar. La amboentación es de lo más sencilla pero no menos acogedora.
La cola de la gente que espera afuera es larga y resulta intimidante para más de uno. Pero realmente vale la pena la espera. Además camina rápido.
No podés dejar de disfrutar de esta experiencia.
El lugar tiene 5 salones. El más grande es el de atrás y es super familiar y amigable.

También es muy recomendable el del pisl de arriba.",5.0,5.0,5.0,
Nicolle Alfaro Chaves,,,5,22/10/2025,"Una gran experiencia, la atención por parte de Nico y Ivana fue estupenda. La pizza deliciosa, definitivamente volvería Argentina solo para comer acá",3.0,3.0,3.0,
Jesica Saenz Valiente,,,3,05/11/2025,"Sinceramente está sobrevalorado!
Las pizzas nada de otro mundo, al contrario!
Para ser al paso hay demasiada gente y los precios son más altos que en otros lados.
Tienen variedad pero para servicio de mesa, para porciones 4 o 5 sabores nada más y son los clásicos.
Lo que si es espectacular la cantidad de salones que tiene, es un laberinto, me voy sin saber si ya conocí todos porque siempre me sorprendo al conocer uno nuevo.",1.0,5.0,3.0,
Victoria Cejas,,,1,05/11/2025,"La pizza no es buena: cinco veces más cantidad de queso y no se siente la masa. Encima, ésta es tan fina que no se ve. No solo en la desproporción sino en el gusto. Muy mala. No se puede ni terminar una porción. Puro queso. Ni siquiera la fainá es buena: puro sabor a aceite frito. Lo único bueno es la atención del mozo de la primera planta. Franco fue super atento, cordial y con excelente predisposición. El resto, para olvidar. Un insulto a la pizza italiana.",5.0,5.0,5.0,
